list-none-m,2,1000,1,6000,2063053,343,267
list-none-s,1,1000,1,3000,377817,125,33
list-none-s,2,1000,1,6000,1138985,189,236
list-none-m,1,1000,4,3000,406013,135,41
list-none-m,2,1000,4,6000,3430088,571,404
list-none-s,1,1000,4,3000,370545,123,33
list-none-s,4,1000,4,12000,4708906,392,1206
list-none-m,1,1000,8,3000,425100,141,39
list-none-m,2,1000,8,6000,1846599,307,235
list-none-s,1,1000,8,3000,346128,115,34
list-none-s,2,1000,8,6000,2130610,355,503
list-none-s,4,1000,8,12000,6052582,504,1495
list-none-s,8,1000,8,24000,18322284,763,4966
list-none-m,1,1000,16,3000,372552,124,38
list-none-m,2,1000,16,6000,2010193,335,258
list-none-s,1,1000,16,3000,344085,114,33
list-none-s,4,1000,16,12000,8236207,686,2265
